id;city;lon;lat
081285003137;Wittighausen;9,838518;49,612832
081285004045;Gro�rinderfeld;9,733541;49,665421
081285004061;K�nigheim;9,592932;49,618084
081285004115;Tauberbischofsheim, Stadt;9,662778;49,622047
081285004128;Werbach;9,638538;49,670749
081350010010;Dischingen;10,364184;48,696067
081350015015;Gerstetten;10,018422;48,622994
081350020020;Herbrechtingen, Stadt;10,175775;48,621668
081350025025;K�nigsbronn;10,11239;48,743064
081350032032;Steinheim am Albuch;10,063541;48,692172
081355001016;Giengen an der Brenz, Stadt;10,24167;48,623783
081355001021;Hermaringen;10,261636;48,596078
081355002019;Heidenheim an der Brenz, Stadt;10,154639;48,677736
081355002026;Nattheim;10,241784;48,699582
081355003027;Niederstotzingen, Stadt;10,234998;48,541085
081355003031;Sontheim an der Brenz;10,2867;48,556231
081360002002;Abtsgm�nd;10,002231;48,894913
081360027027;Gschwend;9,74354;48,93413
081360042042;Lorch, Stadt;9,689403;48,797029
081360045045;Neresheim, Stadt;10,336826;48,752577
081360050050;Oberkochen, Stadt;10,105585;48,784042
081365001021;Essingen;10,027392;48,808719
081365001033;H�ttlingen;10,097961;48,892987
081365001088;Aalen, Stadt;10,092337;48,835057
081365002010;Bopfingen, Stadt;10,351593;48,857911
081365002037;Kirchheim am Ries;10,400463;48,877758
081365002087;Riesb�rg;10,434643;48,850164
081365003003;Adelmannsfelden;10,003628;48,954324
081365003018;Ellenberg;10,216727;49,01335
081365003019;Ellwangen (Jagst), Stadt;10,131979;48,962988
081365003035;Jagstzell;10,097352;49,030777
081365003046;Neuler;10,069574;48,928632
081365003060;Rosenberg;10,033041;49,01992
081365003084;W�rt;10,273842;49,030785
081365003089;Rainau;10,138467;48,928166
081365004038;Lauchheim, Stadt;10,245244;48,871764
081365004082;Westhausen;10,186554;48,884017
081365005020;Eschach;9,869562;48,887766
081365005024;G�ggingen;9,887271;48,8635
081365005034;Iggingen;9,879122;48,831329
081365005040;Leinzell;9,877571;48,849263
081365005049;Obergr�ningen;9,909802;48,893895
081365005062;Schechingen;9,917603;48,87361
081365006007;Bartholom�;9,987345;48,752118
081365006009;B�bingen an der Rems;9,920981;48,82016
081365006028;Heubach, Stadt;9,934626;48,78878
081365006029;Heuchlingen;9,942563;48,853843
081365006043;M�gglingen;9,962526;48,82339
081365007065;Schw�bisch Gm�nd, Stadt;9,796508;48,802384
081365007079;Waldstetten;9,819633;48,766084
081365008015;Durlangen;9,793078;48,855882
081365008044;Mutlangen;9,797933;48,823598
081365008061;Ruppertshofen;9,814323;48,884049
081365008066;Spraitbach;9,762281;48,880569
081365008070;T�ferrot;9,83689;48,849433
081365009068;St�dtlen;10,301188;49,000185
081365009071;Tannhausen;10,357201;48,978945
081365009075;Unterschneidheim;10,365761;48,942
082110000000;Baden-Baden, Stadt;8,239951;48,761794
082120000000;Karlsruhe, Stadt;8,405282;49,009626
082150017017;Ettlingen, Stadt;8,405904;48,942
082150046046;Malsch;8,334952;48,879543
082150047047;Marxzell;8,448322;48,863172
082150064064;�stringen, Stadt;8,712417;49,218783
082150084084;Ubstadt-Weiher;8,631072;49,160402
082150089089;Walzbachtal;8,611602;49,010197
082150090090;Weingarten (Baden);8,531712;49,050225
082150096096;Karlsbad;8,50601;48,916735
082150097097;Kraichtal, Stadt;8,714528;49,122597
082150101101;Pfinztal;8,541756;48,986457
082150102102;Eggenstein-Leopoldshafen;8,392996;49,08108
082150105105;Linkenheim-Hochstetten;8,408502;49,124733
082150106106;Wagh�usel, Stadt;8,514287;49,250734
082150108108;Rheinstetten, Stadt;8,292901;48,959096
082150109109;Stutensee, Stadt;8,470789;49,063748
082150110110;Waldbronn;8,461134;48,931426
082155001039;Kronau;8,634487;49,219296
082155001100;Bad Sch�nborn;8,652877;49,219375
082155002007;Bretten, Stadt;8,707641;49,036665
082155002025;Gondelsheim;8,657949;49,05879
082155003009;Bruchsal, Stadt;8,5977;49,125785
082155003021;Forst;8,586918;49,152909
082155003029;Hambr�cken;8,544792;49,186033
082155003103;Karlsdorf-Neuthard;8,545484;49,136151
082155004099;Graben-Neudorf;8,496271;49,172696
082155004111;Dettenheim;8,415615;49,161291
082155005040;K�rnbach;8,844275;49,076664
082155005059;Oberderdingen, Stadt;8,80201;49,062716
082155006066;Philippsburg, Stadt;8,453544;49,236173
082155006107;Oberhausen-Rheinhausen;8,482728;49,260511
082155007082;Sulzfeld;8,856733;49,103766
082155007094;Zaisenhausen;8,812919;49,105526
082160008008;B�hlertal;8,191679;48,682789
082160013013;Forbach;8,358737;48,680136
082160015015;Gaggenau, Stadt;8,317525;48,807364
082165001006;Bischweier;8,28315;48,838747
082165001024;Kuppenheim, Stadt;8,254177;48,827747
082165002007;B�hl, Stadt;8,136444;48,696265
082165002041;Ottersweier;8,11188;48,669485
082165003002;Au am Rhein;8,236454;48,951487
082165003005;Bietigheim;8,246052;48,91379
082165003009;Durmersheim;8,268461;48,931418
082165003012;Elchesheim-Illingen;8,208194;48,933733
082165004017;Gernsbach, Stadt;8,337715;48,763758
082165004029;Loffenau;8,387066;48,773965
082165004059;Weisenbach;8,354952;48,728726
082165005023;Iffezheim;8,140588;48,822716
082165005033;Muggensturm;8,276717;48,869678
082165005039;�tigheim;8,231643;48,893206
082165005043;Rastatt, Stadt;8,202529;48,857703
082165005052;Steinmauern;8,198767;48,900452
082165006028;Lichtenau, Stadt;8,007707;48,726111
082165006063;Rheinm�nster;8,046134;48,746539
082165007022;H�gelsheim;8,111634;48,797453
082165007049;Sinzheim;8,163518;48,760234
082210000000;Heidelberg, Stadt;8,705543;49,410524
082220000000;Mannheim, Universit�tsstadt;8,466275;49,48778
082250014014;Buchen (Odenwald), Stadt;9,323179;49,521795
082250060060;Mudau;9,205835;49,532775
082255001032;Hardheim;9,474484;49,608193
082255001039;H�pfingen;9,428764;49,601552
082255001109;Walld�rn, Stadt;9,368531;49,582516
082255002033;Ha�mersheim;9,14612;49,301027
082255002042;H�ffenhardt;9,082798;49,291052
082255003002;Aglasterhausen;8,989348;49,35493
082255003068;Neunkirchen;9,009215;49,387558
082255003116;Schwarzach;8,983173;49,373813
082255004024;Fahrenbach;9,149875;49,430872
082255004052;Limbach;9,211652;49,461025
082255005058;Mosbach, Stadt;9,146596;49,352037
082255005067;Neckarzimmern;9,133187;49,318459
082255005074;Obrigheim;9,089945;49,353176
082255005117;Elztal;9,191576;49,384876
082255006010;Binau;9,059764;49,367567
082255006064;Neckargerach;9,070811;49,400962
082255006113;Zwingenberg;9,047849;49,412627
082255006118;Waldbrunn;9,076699;49,463217
082255007075;Osterburken, Stadt;9,426233;49,428346
082255007082;Rosenberg;9,474974;49,456285
082255007114;Ravenstein, Stadt;9,508202;49,401829
082255008009;Billigheim;9,254676;49,347877
082255008115;Schefflenz;9,279178;49,401352
082255009001;Adelsheim, Stadt;9,391601;49,401957
082255009091;Seckach;9,335898;49,442654
082260009009;Br�hl;8,534338;49,395199
082260012012;Dossenheim;8,677836;49,451501
082260018018;Eppelheim, Stadt;8,631011;49,401236
082260028028;Heddesheim;8,603136;49,504679
082260036036;Ilvesheim;8,567892;49,472324
082260037037;Ketsch;8,526937;49,366957
082260038038;Ladenburg, Stadt;8,610298;49,471947
082260041041;Leimen, Stadt;8,688782;49,349054
082260060060;Nu�loch;8,69587;49,322794
082260062062;Oftersheim;8,585149;49,368098
082260063063;Plankstadt;8,593962;49,392183
082260076076;Sandhausen;8,658493;49,342601
082260082082;Schriesheim, Stadt;8,664038;49,47608
082260084084;Schwetzingen, Stadt;8,574386;49,384642
082260095095;Walldorf, Stadt;8,642764;49,303151
082260096096;Weinheim, Stadt;8,670732;49,550558
082260103103;St. Leon-Rot;8,599891;49,267197
082260105105;Edingen-Neckarhausen;8,611007;49,448784
082260107107;Hirschberg an der Bergstra�e;8,656323;49,49855
082265001013;Eberbach, Stadt;8,989557;49,461538
082265001081;Sch�nbrunn;8,92908;49,410744
082265002020;Eschelbronn;8,868014;49,32007
082265002048;Mauer;8,799892;49,339572
082265002049;Meckesheim;8,81789;49,32267
082265002086;Spechbach;8,884229;49,346244
082265002104;Lobbach;8,888514;49,376151
082265003031;Hemsbach, Stadt;8,656453;49,592797
082265003040;Laudenbach;8,6545;49,611097
082265004003;Altlu�heim;8,498339;49,301347
082265004032;Hockenheim, Stadt;8,547437;49,318938
082265004059;Neulu�heim;8,522135;49,293561
082265004068;Reilingen;8,566677;49,29268
082265005006;Bammental;8,77808;49,357303
082265005022;Gaiberg;8,750258;49,366268
082265005056;Neckargem�nd, Stadt;8,7973;49,394478
082265005097;Wiesenbach;8,803146;49,361319
082265006046;Malsch;8,684476;49,245462
082265006054;M�hlhausen;8,726913;49,248138
082265006065;Rauenberg, Stadt;8,70473;49,266186
082265007027;Heddesbach;8,827181;49,480066
082265007029;Heiligkreuzsteinach;8,797006;49,485877
082265007080;Sch�nau, Stadt;8,808894;49,435936
082265007099;Wilhelmsfeld;8,753624;49,470322
082265008085;Sinsheim, Stadt;8,878701;49,252996
082265008101;Zuzenhausen;8,824093;49,295599
082265008102;Angelbachtal;8,773413;49,233855
082265009017;Epfenbach;8,910056;49,336931
082265009055;Neckarbischofsheim, Stadt;8,960914;49,294478
082265009058;Neidenstein;8,887375;49,317522
082265009066;Reichartshausen;8,94521;49,355552
082265009091;Waibstadt, Stadt;8,920252;49,299852
082265009106;Helmstadt-Bargen;8,975061;49,326395
082265010010;Dielheim;8,734802;49,282607
082265010098;Wiesloch, Stadt;8,701276;49,293493
082310000000;Pforzheim, Stadt;8,699166;48,891285
082350065065;Sch�mberg;8,645825;48,78717
082350080080;Wildberg, Stadt;8,746753;48,625146
082355001006;Altensteig, Stadt;8,601974;48,584389
082355001022;Egenhausen;8,618855;48,564672
082355001066;Simmersfeld;8,516832;48,621363
082355002007;Althengstett;8,795915;48,723525
082355002029;Gechingen;8,829001;48,695245
082355002057;Ostelsheim;8,851153;48,727607
082355002067;Simmozheim;8,812573;48,752475
082355003018;Dobel;8,493574;48,79707
082355003033;Bad Herrenalb, Stadt;8,438156;48,797568
082355004008;Bad Liebenzell, Stadt;8,73361;48,771372
082355004073;Unterreichenbach;8,708148;48,825928
082355005047;Neubulach, Stadt;8,692017;48,661372
082355005050;Neuweiler;8,596988;48,657642
082355005084;Bad Teinach-Zavelstein, Stadt;8,688173;48,688772
082355006055;Oberreichenbach;8,661125;48,734376
082355006085;Calw, Stadt;8,741194;48,713372
082355007020;Ebhausen;8,679186;48,583976
082355007032;Haiterbach, Stadt;8,649992;48,524432
082355007046;Nagold, Stadt;8,723706;48,550906
082355007060;Rohrdorf;8,693404;48,570536
082355008025;Enzkl�sterle;8,474621;48,668044
082355008035;H�fen an der Enz;8,585296;48,802725
082355008079;Bad Wildbad, Stadt;8,549762;48,752251
082360004004;Birkenfeld;8,636435;48,870121
082360028028;Illingen;8,918461;48,954066
082360030030;Ispringen;8,667748;48,918096
082360033033;Knittlingen, Stadt;8,758013;49,024124
082360046046;Niefern-�schelbronn;8,798354;48,908786
082360070070;Keltern;8,576844;48,901298
082360071071;Remchingen;8,574545;48,94645
082360072072;Straubenhardt;8,531485;48,854542
082365001019;Friolzheim;8,832922;48,835823
082365001025;Heimsheim, Stadt;8,863456;48,805183
082365001039;M�nsheim;8,863818;48,864021
082365001065;Wiernsheim;8,852211;48,890993
082365001067;Wimsheim;8,825364;48,851899
082365001068;Wurmberg;8,819731;48,870876
082365002011;Eisingen;8,668775;48,947631
082365002074;K�mpfelbach;8,635617;48,934316
082365002076;K�nigsbach-Stein;8,610536;48,966057
082365003038;Maulbronn, Stadt;8,814618;49,000362
082365003061;Sternenfels;8,850112;49,050912
082365004040;M�hlacker, Stadt;8,8419;48,945605
082365004050;�tisheim;8,805085;48,961011
082365005013;Engelsbrand;8,643673;48,831746
082365005043;Neuenb�rg, Stadt;8,589759;48,848189
082365006031;Kieselbronn;8,753077;48,934399
082365006073;Neulingen;8,728215;48,970506
082365006075;�lbronn-D�rrn;8,755586;48,956479
082365007044;Neuhausen;8,778275;48,792915
082365007062;Tiefenbronn;8,800599;48,824167
082370002002;Alpirsbach, Stadt;8,402938;48,345111
082370004004;Baiersbronn;8,371955;48,505528
082370045045;Lo�burg;8,453275;48,411512
082375001019;Dornstetten, Stadt;8,499599;48,470329
082375001030;Glatten;8,51346;48,443793
082375001061;Schopfloch;8,550542;48,457702
082375001074;Waldachtal;8,575573;48,476598
082375002028;Freudenstadt, Stadt;8,411368;48,463876
082375002073;Seewald;8,418402;48,595387
082375002075;Bad Rippoldsau-Schapbach;8,291422;48,378284
082375003024;Empfingen;8,709744;48,392671
082375003027;Eutingen im G�u;8,748033;48,47781
082375003040;Horb am Neckar, Stadt;8,692721;48,445165
082375005032;Gr�mbach;8,545469;48,57075
082375005054;Pfalzgrafenweiler;8,567546;48,528061
082375005072;W�rnersberg;8,564592;48,561911
083110000000;Freiburg im Breisgau, Stadt;7,849877;47,994786
083150068068;Lenzkirch;8,200446;47,869062
083150076076;Neuenburg am Rhein, Stadt;7,559796;47,813974
083150133133;Vogtsburg im Kaiserstuhl, Stadt;7,629966;48,088977
083155001006;Bad Krozingen, Stadt;7,699949;47,916377
083155001048;Hartheim am Rhein;7,624495;47,936423
083155002015;Breisach am Rhein, Stadt;7,583227;48,031142
083155002059;Ihringen;7,64615;48,045815
083155002072;Merdingen;7,686737;48,017737
083155003020;Buchenbach;8,009933;47,960986
083155003064;Kirchzarten;7,955318;47,965089
083155003084;Oberried;7,945766;47,932544
083155003109;Stegen;7,964023;47,983828
083155004014;Bollschweil;7,77976;47,91996
083155004131;Ehrenkirchen;7,739988;47,921491
083155005047;Gundelfingen;7,8668;48,042406
083155005051;Heuweiler;7,903166;48,052008
083155006008;Ballrechten-Dottingen;7,691108;47,85776
083155006033;Eschbach;7,652386;47,891226
083155006050;Heitersheim, Stadt;7,664915;47,871917
083155007003;Au;7,828914;47,955421
083155007056;Horben;7,858704;47,935189
083155007073;Merzhausen;7,828697;47,966362
083155007107;S�lden;7,809109;47,932118
083155007125;Wittnau;7,816038;47,946229
083155008016;Breitnau;8,075349;47,940646
083155008052;Hinterzarten;8,105627;47,903858
083155009013;B�tzingen;7,720789;48,069628
083155009030;Eichstetten am Kaiserstuhl;7,745233;48,094289
083155009043;Gottenheim;7,728669;48,050063
083155010039;Friedenweiler;8,255208;47,916528
083155010070;L�ffingen, Stadt;8,343862;47,883793
083155011115;Umkirch;7,761774;48,032065
083155011132;March;7,78046;48,053089
083155012004;Auggen;7,596879;47,787301
083155012007;Badenweiler;7,672322;47,801935
083155012022;Buggingen;7,637582;47,847351
083155012074;M�llheim im Markgr�flerland, Stadt;7,630871;47,808248
083155012111;Sulzburg, Stadt;7,710087;47,839883
083155013041;Glottertal;7,936459;48,049481
083155013094;St. M�rgen;8,092884;48,007889
083155013095;St. Peter;8,033628;48,015753
083155014028;Ebringen;7,77867;47,957718
083155014089;Pfaffenweiler;7,75878;47,935869
083155014098;Schallstadt;7,760755;47,957208
083155015037;Feldberg (Schwarzwald);8,109674;47,856404
083155015102;Schluchsee;8,179958;47,818958
083155016108;Staufen im Breisgau, Stadt;7,729921;47,880529
083155016130;M�nstertal/Schwarzwald;7,784148;47,854495
083155017031;Eisenbach (Hochschwarzwald);8,270993;47,962172
083155017113;Titisee-Neustadt, Stadt;8,208431;47,916511
083165001009;Denzlingen;7,883854;48,066785
083165001036;Reute;7,821489;48,082424
083165001045;V�rstetten;7,849274;48,065026
083165002003;Biederbach;8,034739;48,193856
083165002010;Elzach, Stadt;8,069355;48,172277
083165002055;Winden im Elztal;8,035037;48,145109
083165003011;Emmendingen, Stadt;7,847625;48,122053
083165003024;Malterdingen;7,792722;48,161274
083165003039;Sexau;7,90734;48,102953
083165003043;Teningen;7,810263;48,126973
083165003054;Freiamt;7,898241;48,186707
083165004017;Herbolzheim, Stadt;7,777447;48,222221
083165004020;Kenzingen, Stadt;7,769903;48,193031
083165004049;Weisweil;7,677646;48,197178
083165004053;Rheinhausen im Breisgau;7,710299;48,224065
083165005002;Bahlingen am Kaiserstuhl;7,738996;48,1229
083165005012;Endingen am Kaiserstuhl, Stadt;7,701325;48,142314
083165005013;Forchheim;7,702799;48,161908
083165005037;Riegel am Kaiserstuhl;7,747913;48,151551
083165005038;Sasbach am Kaiserstuhl;7,616064;48,13972
083165005051;Wyhl am Kaiserstuhl;7,64869;48,165834
083165006014;Gutach im Breisgau;7,986537;48,117019
083165006042;Simonswald;8,056469;48,10043
083165006056;Waldkirch, Stadt;7,961225;48,093941
083170005005;Appenweier;7,978133;48,537224
083170031031;Friesenheim;7,881795;48,373236
083170051051;Hornberg, Stadt;8,229573;48,212461
083170057057;Kehl, Stadt;7,813177;48,572447
083170141141;Willst�tt;7,893251;48,541564
083170151151;Neuried;7,807163;48,467234
083170153153;Rheinau, Stadt;7,939856;48,664363
083175001001;Achern, Stadt;8,074429;48,628851
083175001068;Lauf;8,131381;48,649219
083175001116;Sasbach;8,091829;48,638758
083175001118;Sasbachwalden;8,125871;48,618538
083175002026;Ettenheim, Stadt;7,812984;48,254555
083175002073;Mahlberg, Stadt;7,809923;48,288279
083175002113;Ringsheim;7,778635;48,24673
083175002114;Rust;7,726081;48,269294
083175002152;Kappel-Grafenhausen;7,743559;48,291847
083175003009;Berghaupten;7,987138;48,407309
083175003034;Gengenbach, Stadt;8,013343;48,405617
083175003097;Ohlsbach;7,993608;48,43135
083175004029;Fischerbach;8,110824;48,287203
083175004040;Haslach im Kinzigtal, Stadt;8,087753;48,276357
083175004046;Hofstetten;8,068304;48,257209
083175004078;M�hlenbach;8,111663;48,253642
083175004129;Steinach;8,0571;48,303005
083175005039;Gutach (Schwarzwaldbahn);8,209934;48,251539
083175005041;Hausach, Stadt;8,171188;48,28416
083175006056;Kappelrodeck;8,117423;48,591492
083175006102;Ottenh�fen im Schwarzwald;8,152611;48,567952
083175006126;Seebach;8,169128;48,57575
083175007059;Kippenheim;7,82454;48,294627
083175007065;Lahr/Schwarzwald, Stadt;7,874292;48,339132
083175008008;Bad Peterstal-Griesbach;8,205832;48,428963
083175008098;Oppenau, Stadt;8,165057;48,474717
083175009067;Lautenbach;8,116643;48,521148
083175009089;Oberkirch, Stadt;8,077097;48,531805
083175009110;Renchen, Stadt;8,013581;48,587888
083175010021;Durbach;8,015098;48,494785
083175010047;Hohberg;7,908087;48,423963
083175010096;Offenburg, Stadt;7,944214;48,469474
083175010100;Ortenberg;7,971409;48,451257
083175010122;Schutterwald;7,887414;48,453676
083175011121;Schuttertal;7,956647;48,269141
083175011127;Seelbach;7,940929;48,310109
083175012075;Mei�enheim;7,775836;48,408333
083175012150;Schwanau;7,757697;48,386219
083175013093;Oberwolfach;8,216772;48,317073
083175013145;Wolfach, Stadt;8,222231;48,298549
083175014011;Biberach;8,028167;48,338696
083175014085;Nordrach;8,078796;48,397329
083175014088;Oberharmersbach;8,126396;48,373266
083175014146;Zell am Harmersbach, Stadt;8,062103;48,346261
083179971971;Rheinau, gemeindefreies Gebiet;7,707094;48,289714
083250012012;Dornhan, Stadt;8,510397;48,350916
083255001014;Dunningen;8,50459;48,212884
083255001071;Eschbronn;8,457819;48,185315
083255002015;Epfendorf;8,596458;48,248458
083255002045;Oberndorf am Neckar, Stadt;8,569312;48,290124
083255002070;Fluorn-Winzeln;8,492724;48,2853
083255003011;Dietingen;8,650478;48,207017
083255003049;Rottweil, Stadt;8,627337;48,167866
083255003064;Wellendingen;8,703656;48,147478
083255003069;Zimmern ob Rottweil;8,590787;48,167498
083255003072;Dei�lingen;8,605369;48,114542
083255004050;Schenkenzell;8,371174;48,310998
083255004051;Schiltach, Stadt;8,342344;48,290209
083255005001;Aichhalden;8,398748;48,269444
083255005024;Hardt;8,411379;48,18411
083255005036;Lauterbach;8,345417;48,228849
083255005053;Schramberg, Stadt;8,386187;48,225467
083255006057;Sulz am Neckar, Stadt;8,632773;48,366375
083255006061;V�hringen;8,661091;48,336848
083255007009;B�singen;8,558294;48,239368
083255007060;Villingendorf;8,590079;48,202342
083260003003;Bad D�rrheim, Stadt;8,530554;48,022026
083260005005;Blumberg, Stadt;8,534256;47,839705
083260031031;K�nigsfeld im Schwarzwald;8,421452;48,138624
083260052052;St. Georgen im Schwarzwald, Stadt;8,332259;48,126225
083260068068;V�hrenbach, Stadt;8,304492;48,045545
083265001006;Br�unlingen, Stadt;8,448829;47,930249
083265001012;Donaueschingen, Stadt;8,497777;47,951414
083265001027;H�fingen, Stadt;8,488945;47,9255
083265002017;Furtwangen im Schwarzwald, Stadt;8,205476;48,051584
083265002020;G�tenbach;8,138596;48,044875
083265003054;Sch�nwald im Schwarzwald;8,201148;48,101542
083265003055;Schonach im Schwarzwald;8,199878;48,143166
083265003060;Triberg im Schwarzwald, Stadt;8,231158;48,128904
083265004010;Dauchingen;8,552862;48,090373
083265004037;M�nchweiler;8,429216;48,101001
083265004041;Niedereschach;8,528615;48,132561
083265004061;Tuningen;8,602088;48,026202
083265004065;Unterkirnach;8,366416;48,078557
083265004074;Villingen-Schwenningen, Stadt;8,459649;48,058255
083265004075;Brigachtal;8,470163;48,016006
083275001004;B�renthal;8,926748;48,072882
083275001008;Buchheim;8,986749;48,010647
083275001016;Fridingen an der Donau, Stadt;8,932884;48,021685
083275001027;Irndorf;8,971759;48,066334
083275001030;Kolbingen;8,890061;48,05345
083275001036;M�hlheim an der Donau, Stadt;8,888573;48,023075
083275001041;Renquishausen;8,894462;48,083032
083275002007;Bubsheim;8,829637;48,120602
083275002009;Deilingen;8,783591;48,177135
083275002013;Egesheim;8,85666;48,116065
083275002019;Gosheim;8,752701;48,135752
083275002029;K�nigsheim;8,86116;48,101089
083275002040;Reichenbach am Heuberg;8,841077;48,133533
083275002051;Wehingen;8,791749;48,145107
083275003018;Geisingen, Stadt;8,650319;47,922537
083275003025;Immendingen;8,733578;47,939111
083275004002;Aldingen;8,702513;48,094541
083275004005;Balgheim;8,763938;48,066254
083275004006;B�ttingen;8,806575;48,100422
083275004010;Denkingen;8,736458;48,111044
083275004011;D�rbheim;8,789761;48,058513
083275004017;Frittlingen;8,707624;48,127077
083275004023;Hausen ob Verena;8,722;48,053362
083275004033;Mahlstetten;8,836187;48,075403
083275004046;Spaichingen, Stadt;8,739277;48,073153
083275005012;Durchhausen;8,674735;48,039692
083275005020;Gunningen;8,69527;48,045705
083275005048;Talheim;8,662077;48,01059
083275005049;Trossingen, Stadt;8,632659;48,074438
083275006038;Neuhausen ob Eck;8,926451;47,973404
083275006050;Tuttlingen, Stadt;8,818761;47,983725
083275006054;Wurmlingen;8,779827;48,004959
083275006055;Seitingen-Oberflacht;8,729855;48,021345
083275006056;Rietheim-Weilheim;8,776063;48,040981
083275006057;Emmingen-Liptingen;8,85409;47,932278
083350035035;Hilzingen;8,777866;47,765627
083350063063;Radolfzell am Bodensee, Stadt;8,968663;47,739107
083350080080;Tengen, Stadt;8,661028;47,821272
083355001001;Aach, Stadt;8,851043;47,8428
083355001022;Engen, Stadt;8,772115;47,854017
083355001097;M�hlhausen-Ehingen;8,810044;47,810044
083355002015;B�singen am Hochrhein;8,690368;47,697114
083355002026;Gailingen am Hochrhein;8,754804;47,696988
083355002028;Gottmadingen;8,777019;47,735149
083355003025;Gaienhofen;8,981837;47,68226
083355003055;Moos;8,934137;47,726042
083355003061;�hningen;8,885442;47,661803
083355004002;Allensbach;9,070194;47,715742
083355004043;Konstanz, Universit�tsstadt;9,175957;47,662757
083355004066;Reichenau;9,060705;47,698036
083355005075;Singen (Hohentwiel), Stadt;8,835117;47,759711
083355005077;Stei�lingen;8,92425;47,79781
083355005081;Volkertshausen;8,869619;47,821701
083355005100;Rielasingen-Worblingen;8,846;47,728398
083355006021;Eigeltingen;8,897744;47,8592
083355006057;M�hlingen;9,017365;47,912992
083355006079;Stockach, Stadt;9,00899;47,848855
083355006096;Hohenfels;9,109328;47,885245
083355006098;Bodman-Ludwigshafen;9,05777;47,821518
083355006099;Orsingen-Nenzingen;8,958608;47,843112
083360014014;Efringen-Kirchen;7,565548;47,649597
083360084084;Steinen;7,73952;47,643739
083360087087;Todtnau, Stadt;7,947591;47,82939
083360091091;Weil am Rhein, Stadt;7,629579;47,594284
083360105105;Grenzach-Wyhlen;7,658946;47,553081
083360107107;Kleines Wiesental;7,794808;47,71944
083365001045;Kandern, Stadt;7,662899;47,714834
083365001104;Malsburg-Marzell;7,708589;47,731941
083365003043;Inzlingen;7,690549;47,587829
083365003050;L�rrach, Stadt;7,659191;47,612096
083365004069;Rheinfelden (Baden), Stadt;7,78365;47,561128
083365004082;Schw�rstadt;7,881039;47,594036
083365005006;Bad Bellingen;7,556809;47,731696
083365005078;Schliengen;7,577673;47,754977
083365006004;Aitern;7,894621;47,803346
083365006010;B�llen;7,839713;47,801742
083365006025;Fr�hnd;7,883067;47,758286
083365006079;Sch�nau im Schwarzwald, Stadt;7,894115;47,786085
083365006080;Sch�nenberg;7,880934;47,793602
083365006089;Tunau;7,923595;47,786246
083365006090;Utzenfeld;7,916875;47,801761
083365006094;Wembach;7,888029;47,772937
083365006096;Wieden;7,88345;47,841721
083365007034;Hasel;7,897903;47,654288
083365007036;Hausen im Wiesental;7,8401;47,681727
083365007057;Maulburg;7,77816;47,640837
083365007081;Schopfheim, Stadt;7,822962;47,650141
083365008008;Binzen;7,627773;47,631528
083365008019;Eimeldingen;7,595534;47,630772
083365008024;Fischingen;7,597834;47,650526
083365008073;R�mmingen;7,642922;47,641307
083365008075;Schallbach;7,626845;47,654705
083365008100;Wittlingen;7,648466;47,65692
083365009103;Zell im Wiesental, Stadt;7,852117;47,707567
083365009106;H�g-Ehrsberg;7,906265;47,742861
083370002002;Albbruck;8,130079;47,591149
083370038038;G�rwihl;8,07848;47,641249
083370062062;Klettgau;8,420527;47,658934
083370066066;Laufenburg (Baden), Stadt;8,061623;47,565321
083370106106;St�hlingen, Stadt;8,445849;47,745475
083370116116;Wehr, Stadt;7,904562;47,629747
083375001022;Bonndorf im Schwarzwald, Stadt;8,343011;47,819632
083375001127;Wutach;8,444351;47,837555
083375002030;Dettighofen;8,483506;47,623497
083375002060;Jestetten;8,567756;47,649692
083375002070;Lottstetten;8,573676;47,627729
083375003053;Hohentengen am Hochrhein;8,434369;47,570554
083375003125;K�ssaberg;8,305426;47,589996
083375004039;Grafenhausen;8,262034;47,772892
083375004128;�hlingen-Birkendorf;8,317652;47,718673
083375005049;Herrischried;8,001829;47,665518
083375005076;Murg;8,020644;47,55475
083375005090;Rickenbach;7,980212;47,619901
083375005096;Bad S�ckingen, Stadt;7,948758;47,552535
083375006013;Bernau im Schwarzwald;8,036108;47,80166
083375006027;Dachsberg (S�dschwarzwald);8,100949;47,729949
083375006045;H�usern;8,16842;47,754099
083375006051;H�chenschwand;8,166213;47,735352
083375006059;Ibach;8,067051;47,743143
083375006097;St. Blasien, Stadt;8,125605;47,761671
083375006108;Todtmoos;8,000825;47,739405
083375007032;Dogern;8,172428;47,60884
083375007065;Lauchringen;8,304688;47,630759
083375007118;Weilheim;8,24114;47,658072
083375007126;Waldshut-Tiengen, Stadt;8,271113;47,632439
083375008123;Wut�schingen;8,366501;47,659937
083375008124;Eggingen;8,387665;47,700751
084150014014;Dettingen an der Erms;9,346973;48,529679
084150019019;Eningen unter Achalm;9,259408;48,486636
084150059059;Pfullingen, Stadt;9,226443;48,466279
084150061061;Reutlingen, Stadt;9,212006;48,49208
084150073073;Trochtelfingen, Stadt;9,246991;48,308771
084150080080;Wannweil;9,151047;48,517041
084150091091;Sonnenb�hl;9,179523;48,38956
084150092092;Lichtenstein;9,254311;48,430248
084150093093;St. Johann;9,341319;48,452886
084155001089;Engstingen;9,285676;48,387146
084155001090;Hohenstein;9,3727;48,348388
084155002029;Grafenberg;9,305273;48,566126
